state,floor,county,log_radon,log_uranium
AZ,1,COCHISE,2.4069451083182885,0.8531677417330258
AZ,1,COCHISE,0.7884573603642703,0.8531677417330258
AZ,1,COCHISE,-0.916290731874155,0.8531677417330258
AZ,1,COCHISE,1.308332819650179,0.8531677417330258
AZ,1,COCHISE,0.5877866649021191,0.8531677417330258
AZ,1,COCHISE,-1.6094379124341003,0.8531677417330258
AZ,1,COCHISE,-0.916290731874155,0.8531677417330258
AZ,1,COCHISE,-1.6094379124341003,0.8531677417330258
AZ,1,COCHISE,-2.3025850929940455,0.8531677417330258
AZ,9,COCHISE,-2.3025850929940455,0.8531677417330258
AZ,1,COCHISE,-2.3025850929940455,0.8531677417330258
AZ,1,COCHISE,-0.5108256237659907,0.8531677417330258
AZ,1,COCHISE,0.8754687373538999,0.8531677417330258
AZ,9,COCHISE,0.6931471805599453,0.8531677417330258
AZ,1,COCHISE,1.3862943611198906,0.8531677417330258
AZ,1,COCHISE,-0.35667494393873245,0.8531677417330258
AZ,1,COCHISE,0.1823215567939546,0.8531677417330258
AZ,0,COCONINO,0.7419373447293773,0.7023100727517798
AZ,1,COCONINO,-1.6094379124341003,0.7023100727517798
AZ,9,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,COCONINO,-1.6094379124341003,0.7023100727517798
AZ,1,COCONINO,-0.5108256237659907,0.7023100727517798
AZ,1,COCONINO,-0.2231435513142097,0.7023100727517798
AZ,1,COCONINO,-0.35667494393873245,0.7023100727517798
AZ,1,COCONINO,1.33500106673234,0.7023100727517798
AZ,1,COCONINO,0.5877866649021191,0.7023100727517798
AZ,1,COCONINO,1.33500106673234,0.7023100727517798
AZ,1,COCONINO,1.1631508098056809,0.7023100727517798
AZ,9,COCONINO,0.09531017980432493,0.7023100727517798
AZ,1,COCONINO,1.308332819650179,0.7023100727517798
AZ,1,COCONINO,1.4816045409242156,0.7023100727517798
AZ,1,COCONINO,0.7419373447293773,0.7023100727517798
AZ,1,COCONINO,1.2809338454620642,0.7023100727517798
AZ,1,COCONINO,1.0986122886681098,0.7023100727517798
AZ,1,COCONINO,-1.2039728043259361,0.7023100727517798
AZ,1,COCONINO,0.47000362924573563,0.7023100727517798
AZ,1,COCONINO,2.2617630984737906,0.7023100727517798
AZ,1,COCONINO,-0.5108256237659907,0.7023100727517798
AZ,1,COCONINO,0.5306282510621704,0.7023100727517798
AZ,9,COCONINO,-0.35667494393873245,0.7023100727517798
AZ,1,COCONINO,-0.10536051565782628,0.7023100727517798
AZ,1,COCONINO,2.5572273113676265,0.7023100727517798
AZ,1,COCONINO,-0.5108256237659907,0.7023100727517798
AZ,1,COCONINO,2.0412203288596382,0.7023100727517798
AZ,1,COCONINO,0.1823215567939546,0.7023100727517798
AZ,1,COCONINO,2.1162555148025524,0.7023100727517798
AZ,1,COCONINO,0.1823215567939546,0.7023100727517798
AZ,1,COCONINO,1.5040773967762742,0.7023100727517798
AZ,1,COCONINO,-0.35667494393873245,0.7023100727517798
AZ,1,COCONINO,0.9555114450274363,0.7023100727517798
AZ,1,COCONINO,1.1939224684724346,0.7023100727517798
AZ,1,COCONINO,0.09531017980432493,0.7023100727517798
AZ,1,COCONINO,1.308332819650179,0.7023100727517798
AZ,1,COCONINO,0.7419373447293773,0.7023100727517798
AZ,1,COCONINO,1.9021075263969205,0.7023100727517798
AZ,1,COCONINO,0.0,0.7023100727517798
AZ,9,COCONINO,0.3364722366212129,0.7023100727517798
AZ,1,COCONINO,0.8754687373538999,0.7023100727517798
AZ,1,COCONINO,-0.916290731874155,0.7023100727517798
AZ,1,COCONINO,1.2237754316221157,0.7023100727517798
AZ,1,COCONINO,1.3862943611198906,0.7023100727517798
AZ,1,COCONINO,0.4054651081081644,0.7023100727517798
AZ,1,COCONINO,-0.6931471805599453,0.7023100727517798
AZ,1,COCONINO,-0.6931471805599453,0.7023100727517798
AZ,1,COCONINO,-1.6094379124341003,0.7023100727517798
AZ,1,COCONINO,-1.2039728043259361,0.7023100727517798
AZ,1,COCONINO,-0.35667494393873245,0.7023100727517798
AZ,1,COCONINO,-0.6931471805599453,0.7023100727517798
AZ,1,COCONINO,-0.6931471805599453,0.7023100727517798
AZ,0,COCONINO,0.8329091229351039,0.7023100727517798
AZ,1,COCONINO,-0.35667494393873245,0.7023100727517798
AZ,9,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,COCONINO,0.09531017980432493,0.7023100727517798
AZ,1,COCONINO,-1.6094379124341003,0.7023100727517798
AZ,1,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,COCONINO,-0.5108256237659907,0.7023100727517798
AZ,1,COCONINO,0.3364722366212129,0.7023100727517798
AZ,1,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,COCONINO,0.6418538861723947,0.7023100727517798
AZ,1,COCONINO,0.4054651081081644,0.7023100727517798
AZ,1,COCONINO,-0.2231435513142097,0.7023100727517798
AZ,1,COCONINO,0.09531017980432493,0.7023100727517798
AZ,1,COCONINO,0.09531017980432493,0.7023100727517798
AZ,9,COCONINO,-1.6094379124341003,0.7023100727517798
AZ,0,COCONINO,0.5877866649021191,0.7023100727517798
AZ,1,COCONINO,-0.2231435513142097,0.7023100727517798
AZ,1,COCONINO,0.0,0.7023100727517798
AZ,0,COCONINO,1.308332819650179,0.7023100727517798
AZ,1,COCONINO,-0.5108256237659907,0.7023100727517798
AZ,1,COCONINO,-0.6931471805599453,0.7023100727517798
AZ,1,COCONINO,-0.10536051565782628,0.7023100727517798
AZ,1,COCONINO,2.6026896854443837,0.7023100727517798
AZ,1,COCONINO,-0.916290731874155,0.7023100727517798
AZ,1,COCONINO,-0.916290731874155,0.7023100727517798
AZ,1,COCONINO,-0.2231435513142097,0.7023100727517798
AZ,1,COCONINO,-1.2039728043259361,0.7023100727517798
AZ,1,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,COCONINO,-1.6094379124341003,0.7023100727517798
AZ,1,COCONINO,0.3364722366212129,0.7023100727517798
AZ,1,COCONINO,-1.6094379124341003,0.7023100727517798
AZ,9,COCONINO,-0.10536051565782628,0.7023100727517798
AZ,1,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,COCONINO,-0.6931471805599453,0.7023100727517798
AZ,1,COCONINO,-0.6931471805599453,0.7023100727517798
AZ,1,COCONINO,-2.3025850929940455,0.7023100727517798
AZ,1,GILA,-0.10536051565782628,0.8698697589534183
AZ,1,GILA,-2.3025850929940455,0.8698697589534183
AZ,0,GILA,-0.10536051565782628,0.8698697589534183
AZ,1,GILA,0.1823215567939546,0.8698697589534183
AZ,1,GILA,0.7419373447293773,0.8698697589534183
AZ,1,GILA,-0.5108256237659907,0.8698697589534183
AZ,1,GILA,-0.35667494393873245,0.8698697589534183
AZ,1,GILA,0.5306282510621704,0.8698697589534183
AZ,1,GILA,-1.2039728043259361,0.8698697589534183
AZ,1,GILA,-0.2231435513142097,0.8698697589534183
AZ,1,GILA,0.26236426446749106,0.8698697589534183
AZ,1,GILA,0.5306282510621704,0.8698697589534183
AZ,1,GILA,0.8754687373538999,0.8698697589534183
AZ,1,GRAHAM,-1.2039728043259361,0.878102765254543
AZ,1,GRAHAM,0.4054651081081644,0.878102765254543
AZ,1,GRAHAM,-2.3025850929940455,0.878102765254543
AZ,9,GRAHAM,1.0296194171811581,0.878102765254543
AZ,1,GRAHAM,0.5877866649021191,0.878102765254543
AZ,9,GRAHAM,0.9932517730102834,0.878102765254543
AZ,1,GRAHAM,0.09531017980432493,0.878102765254543
AZ,1,GRAHAM,0.8754687373538999,0.878102765254543
AZ,1,GRAHAM,-0.35667494393873245,0.878102765254543
AZ,1,GRAHAM,0.7419373447293773,0.878102765254543
AZ,1,GRAHAM,-0.35667494393873245,0.878102765254543
AZ,1,GRAHAM,-0.5108256237659907,0.878102765254543
AZ,1,GRAHAM,0.4054651081081644,0.878102765254543
AZ,1,GRAHAM,-0.2231435513142097,0.878102765254543
AZ,1,GRAHAM,0.1823215567939546,0.878102765254543
AZ,1,GRAHAM,-1.6094379124341003,0.878102765254543
AZ,1,GRAHAM,-0.5108256237659907,0.878102765254543
AZ,1,GRAHAM,-1.6094379124341003,0.878102765254543
AZ,1,GRAHAM,-1.6094379124341003,0.878102765254543
AZ,1,GRAHAM,-1.6094379124341003,0.878102765254543
AZ,1,GRAHAM,-2.3025850929940455,0.878102765254543
AZ,1,GRAHAM,-0.35667494393873245,0.878102765254543
AZ,1,GRAHAM,0.09531017980432493,0.878102765254543
AZ,1,GRAHAM,0.6931471805599453,0.878102765254543
AZ,1,GRAHAM,1.0296194171811581,0.878102765254543
AZ,1,GRAHAM,0.0,0.878102765254543
AZ,1,GRAHAM,-0.35667494393873245,0.878102765254543
AZ,1,GRAHAM,-2.3025850929940455,0.878102765254543
AZ,9,GRAHAM,-0.35667494393873245,0.878102765254543
AZ,1,GREENLEE,0.1823215567939546,0.4621415539683517
AZ,1,GREENLEE,-0.35667494393873245,0.4621415539683517
AZ,1,GREENLEE,0.7884573603642703,0.4621415539683517
AZ,1,GREENLEE,-0.2231435513142097,0.4621415539683517
AZ,1,GREENLEE,0.8754687373538999,0.4621415539683517
AZ,1,GREENLEE,-0.6931471805599453,0.4621415539683517
AZ,1,GREENLEE,-0.10536051565782628,0.4621415539683517
AZ,1,GREENLEE,-1.2039728043259361,0.4621415539683517
AZ,1,LA PAZ,-0.6931471805599453,-2.3025850929940455
AZ,1,LA PAZ,-2.3025850929940455,-2.3025850929940455
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,0.4054651081081644,1.1362869354816503
AZ,1,MARICOPA,0.3364722366212129,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,0.4054651081081644,1.1362869354816503
AZ,1,MARICOPA,1.0647107369924282,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,0.9932517730102834,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,9,MARICOPA,0.47000362924573563,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,1.2237754316221157,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,1.0296194171811581,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,0.1823215567939546,1.1362869354816503
AZ,9,MARICOPA,1.8870696490323797,1.1362869354816503
AZ,9,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,1.2237754316221157,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,9,MARICOPA,0.8329091229351039,1.1362869354816503
AZ,1,MARICOPA,1.5260563034950492,1.1362869354816503
AZ,9,MARICOPA,0.3364722366212129,1.1362869354816503
AZ,1,MARICOPA,0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,0.4054651081081644,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,0.47000362924573563,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,9,MARICOPA,0.4054651081081644,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,9,MARICOPA,1.0296194171811581,1.1362869354816503
AZ,1,MARICOPA,0.9555114450274363,1.1362869354816503
AZ,1,MARICOPA,1.6863989535702288,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,0.7884573603642703,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,0.3364722366212129,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,0.3364722366212129,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,0.9932517730102834,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,0.8754687373538999,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,1.5686159179138452,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,0.3364722366212129,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,1.0647107369924282,1.1362869354816503
AZ,1,MARICOPA,0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,1.1631508098056809,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,0.7884573603642703,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,1.3862943611198906,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,1.1939224684724346,1.1362869354816503
AZ,1,MARICOPA,0.8329091229351039,1.1362869354816503
AZ,0,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,1.308332819650179,1.1362869354816503
AZ,9,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,0.47000362924573563,1.1362869354816503
AZ,1,MARICOPA,0.1823215567939546,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,9,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,1.5686159179138452,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,2,MARICOPA,2.797281334830153,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,0.7419373447293773,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,1.0296194171811581,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,1.0296194171811581,1.1362869354816503
AZ,1,MARICOPA,0.3364722366212129,1.1362869354816503
AZ,1,MARICOPA,1.33500106673234,1.1362869354816503
AZ,1,MARICOPA,1.3862943611198906,1.1362869354816503
AZ,1,MARICOPA,0.9162907318741551,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,1.589235205116581,1.1362869354816503
AZ,1,MARICOPA,0.8329091229351039,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,0.9162907318741551,1.1362869354816503
AZ,1,MARICOPA,0.5877866649021191,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,9,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,0.7884573603642703,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,0.5877866649021191,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,9,MARICOPA,2.028148247292285,1.1362869354816503
AZ,1,MARICOPA,0.7419373447293773,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,1.410986973710262,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,9,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,0.6931471805599453,1.1362869354816503
AZ,0,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,0.1823215567939546,1.1362869354816503
AZ,1,MARICOPA,1.0986122886681098,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,2.0794415416798357,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,1.4586150226995167,1.1362869354816503
AZ,1,MARICOPA,1.252762968495368,1.1362869354816503
AZ,1,MARICOPA,0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,1.2237754316221157,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,1.308332819650179,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,0.4054651081081644,1.1362869354816503
AZ,1,MARICOPA,0.5877866649021191,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,0.4054651081081644,1.1362869354816503
AZ,1,MARICOPA,0.3364722366212129,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,9,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,9,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,3.927896354584436,1.1362869354816503
AZ,1,MARICOPA,0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,0.7884573603642703,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,1.2237754316221157,1.1362869354816503
AZ,1,MARICOPA,0.47000362924573563,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,2,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,1.0647107369924282,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,1.3609765531356006,1.1362869354816503
AZ,2,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,0.8329091229351039,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,0.0,1.1362869354816503
AZ,1,MARICOPA,0.7419373447293773,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,1.2809338454620642,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-1.6094379124341003,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
AZ,1,MARICOPA,0.1823215567939546,1.1362869354816503
AZ,9,MARICOPA,1.33500106673234,1.1362869354816503
AZ,1,MARICOPA,0.6418538861723947,1.1362869354816503
AZ,1,MARICOPA,0.8754687373538999,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,0.26236426446749106,1.1362869354816503
AZ,9,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,-0.5108256237659907,1.1362869354816503
AZ,1,MARICOPA,-1.2039728043259361,1.1362869354816503
AZ,1,MARICOPA,0.6418538861723947,1.1362869354816503
AZ,1,MARICOPA,-0.916290731874155,1.1362869354816503
AZ,1,MARICOPA,0.9162907318741551,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,0.5877866649021191,1.1362869354816503
AZ,1,MARICOPA,-0.35667494393873245,1.1362869354816503
AZ,1,MARICOPA,0.47000362924573563,1.1362869354816503
AZ,1,MARICOPA,1.5040773967762742,1.1362869354816503
AZ,1,MARICOPA,-0.10536051565782628,1.1362869354816503
AZ,1,MARICOPA,-2.3025850929940455,1.1362869354816503
AZ,9,MARICOPA,-0.6931471805599453,1.1362869354816503
AZ,1,MARICOPA,1.1314021114911006,1.1362869354816503
AZ,1,MARICOPA,0.5306282510621704,1.1362869354816503
AZ,1,MARICOPA,0.5877866649021191,1.1362869354816503
AZ,1,MARICOPA,0.09531017980432493,1.1362869354816503
AZ,1,MARICOPA,-0.2231435513142097,1.1362869354816503
